,Step1,Step2,Step3,Step4,Step5,Step6,Step7,Step8,Step9,Subpathway1,Subpathway2,Subpathway3,Subpathway4,Subpathway5,Subpathway6,Subpathway7,Subpathway8,MaxCompletion,Group,Completion,Type
TARA_SAMEA2622658_METAG_BOIKBHBF,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Marinisomatota,49.62,MAG
TARA_SAMEA2622658_METAG_DCJAIADM,0,0,0,0,0,0,0,1,0,0.25,0,0.25,0,0,0,0,0,0.25,Gamma-Other,45.58,MAG
TARA_SAMEA2622658_METAG_ALNDLDAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,81.1,MAG
TARA_SAMEA2591057_METAG_KOLDIHLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,52.92,MAG
TARA_SAMEA2622658_METAG_AOMMKJGJ,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Gamma-Other,62.94,MAG
TARA_SAMEA2622658_METAG_BHEANOPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,69.55,MAG
TARA_SAMEA2622658_METAG_CEKMJOEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Rhodobacter-LowGC,65.59,MAG
TARA_SAMEA2622658_METAG_PKCPHEPI,0,0,0,0,0,0,0,1,0,0.25,0,0.25,0,0,0,0,0,0.25,Verrucomicrobiota,85.66,MAG
TARA_SAMEA2622658_METAG_MAHFGCFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,50.27,MAG
TARA_SAMEA2622658_METAG_GBCGMKPH,0,1,0,0,1,1,0,0,0,0.25,0.25,0.75,0.25,0.75,0.5,0,0,0.75,Bacteria-Other,79.38,MAG
TARA_SAMEA2622658_METAG_NEGMAHAG,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Bacteroidota,91.2,MAG
TARA_SAMEA2622658_METAG_PNIGKLAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,60.8,MAG
TARA_SAMEA2622658_METAG_LFNNLLGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,54.42,MAG
TARA_SAMEA2622658_METAG_ILFELGDM,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Alpha-Other,70.4,MAG
TARA_SAMEA2622658_METAG_PODPFDCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marinisomatota,76.22,MAG
TARA_SAMEA4396489_METAG_POOMJHFH,0,1,0,0,1,1,0,0,0,0.25,0.25,0.75,0.25,0.75,0.5,0,0,0.75,Alpha-Other,26.88,MAG
TARA_SAMEA4397295_METAG_AJPKBPNF,0,0,0,0,0,1,0,1,0,0.5,0.25,0.5,0.25,0.25,0.25,0,0,0.5,Alpha-Other,50.35,MAG
TARA_SAMEA4397295_METAG_ENDBJDBK,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0.25,Bacteroidota,54.65,MAG
TARA_SAMEA4397295_METAG_HLBOLIAE,0,1,0,0,1,1,0,0,0,0.25,0.25,0.75,0.25,0.75,0.5,0,0,0.75,Gamma-Other,27.67,MAG
TARA_SAMEA4397295_METAG_OEOJHFMO,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Planctomycetota,98.2,MAG
TARA_SAMEA4397295_METAG_AJNHIHFO,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Bacteria-Other,65.06,MAG
TARA_SAMEA4397295_METAG_GHOMIIEK,0,1,0,0,0,0,0,0,1,0,0.25,0.25,0.25,0.5,0.25,0.333333333333333,0.333333333333333,0.5,Bacteroidota,73.6,MAG
TARA_SAMEA4397295_METAG_GMCFOMNF,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Verrucomicrobiota,69.98,MAG
TARA_SAMEA4397363_METAG_AHHKKPPK,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Planctomycetota,49.6,MAG
TARA_SAMEA4397363_METAG_KIAMILBN,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0.25,0,0,0.5,Planctomycetota,76.79,MAG
TARA_SAMEA4397666_METAG_HHBNMEEI,0,0,0,0,1,1,0,0,0,0.25,0.25,0.5,0.25,0.5,0.5,0,0,0.5,Alpha-Other,83.44,MAG
TARA_SAMEA4397666_METAG_HKOGBLGL,0,0,0,0,0,1,0,1,0,0.5,0.25,0.5,0.25,0.25,0.25,0,0,0.5,Alpha-Rhodobacter,64.28,MAG
TARA_SAMEA4397666_METAG_MLFNIMCH,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Gamma-Other,25.94,MAG
TARA_SAMEA2621271_METAG_AIMBJHJC,0,0,0,0,0,1,0,1,0,0.5,0.25,0.5,0.25,0.25,0.25,0,0,0.5,Alpha-Other,73.58,MAG
TARA_SAMEA2621271_METAG_CBLNLHJG,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0.25,Alpha-Other,81.61,MAG
TARA_SAMEA2622331_METAG_MBJFIKEO,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.25,0.75,0.5,0,0,1,Alpha-Other,96.48,MAG
TARA_SAMEA2621107_METAG_LHEJANEF,0,1,0,0,1,1,0,0,0,0.25,0.25,0.75,0.25,0.75,0.5,0,0,0.75,Alpha-Other,64.32,MAG
TARA_SAMEA2621107_METAG_POIIPCBO,0,0,0,0,0,1,0,1,0,0.5,0.25,0.5,0.25,0.25,0.25,0,0,0.5,Gamma-Other,27.33,MAG
TARA_SAMEA2621107_METAG_NIPPNNON,0,0,1,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0.333333333333333,0.5,Gamma-Other,25.77,MAG
TARA_SAMEA2621107_METAG_FKCKHKFA,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Bacteroidota,27.66,MAG
TARA_SAMEA4397722_METAG_AFLPKAGM,0,1,0,0,1,1,0,0,0,0.25,0.25,0.75,0.25,0.75,0.5,0,0,0.75,Alpha-Other,60.7,MAG
TARA_SAMEA4397409_METAG_FFDBOOGG,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Alpha-Rhodobacter,86.04,MAG
TARA_SAMEA4397409_METAG_FCIHLOCC,0,0,0,0,0,1,0,1,0,0.5,0.25,0.5,0.25,0.25,0.25,0,0,0.5,Alpha-Other,74.41,MAG
TARA_SAMEA4397409_METAG_AGCFLEIN,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Alpha-Rhodobacter,28.34,MAG
TARA_SAMEA4397409_METAG_OCPJGIIO,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0.25,Alpha-Rhodobacter,60.49,MAG
TARA_SAMEA2620828_METAG_EADHBBKI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,75.85,MAG
TARA_SAMEA2622764_METAG_MHMEPEEN,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Bacteroidota,26.94,MAG
TARA_SAMEA2622764_METAG_AFNENOLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marinisomatota,64.67,MAG
TARA_SAMEA2622764_METAG_OPJCKEFC,0,1,0,0,0,0,0,1,0,0.25,0,0.5,0,0.25,0,0,0,0.5,Gamma-Other,64.03,MAG
TARA_SAMEA2622764_METAG_DAOKBLBG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Pelagibacter,51.6,MAG
TARA_SAMEA2622764_METAG_JILKGMJD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,54.8,MAG
TARA_SAMEA2622764_METAG_LDKKBBPA,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Bacteroidota,36.1,MAG
TARA_SAMEA2622764_METAG_AGPKIGJO,0,1,0,0,0,1,0,1,1,0.5,0.5,0.75,0.5,0.75,0.5,0.333333333333333,0.333333333333333,0.75,Bacteria-Other,67.82,MAG
TARA_SAMEA2622764_METAG_LCHNFCHJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,52.44,MAG
TARA_SAMEA2622764_METAG_KNIKOHJL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patescibacteria,55.11,MAG
TARA_SAMEA2622764_METAG_JEJGAJGI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,99.1,MAG
TARA_SAMEA2622764_METAG_EAOEIKIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,30.72,MAG
TARA_SAMEA2622764_METAG_BFCKOEAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,61.63,MAG
TARA_SAMEA2622764_METAG_DGPCHIEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,59.5,MAG
TARA_SAMEA2622764_METAG_PAMGOKCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,49.02,MAG
TARA_SAMEA2622764_METAG_FOBENPPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,45,MAG
TARA_SAMEA2620828_METAG_GBHMJGMA,0,1,0,0,0,0,0,1,0,0.25,0,0.5,0,0.25,0,0,0,0.5,Archaea-Poseidoniia MGIIb,67.6,MAG
TARA_SAMEA2622764_METAG_JGFDCLFH,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Gamma-SAR86,64.39,MAG
TARA_SAMEA2622764_METAG_GHMHOGMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,64.1,MAG
TARA_SAMEA2622764_METAG_JFGDBEBJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Rhodobacter-LowGC,61.9,MAG
TARA_SAMEA2622764_METAG_LDIKLGPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,57.96,MAG
TARA_SAMEA2622764_METAG_CFKNFLIJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marinisomatota,25.34,MAG
TARA_SAMEA2622764_METAG_FADMAIHK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,63.12,MAG
TARA_SAMEA2622764_METAG_LKINHBBM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,88.44,MAG
TARA_SAMEA2622764_METAG_FIEHGGEK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marinisomatota,48.76,MAG
TARA_SAMEA2622764_METAG_GDDLBDFB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,49.85,MAG
TARA_SAMEA2622764_METAG_HIHHCECC,0,1,0,0,0,1,0,0,0,0.25,0.25,0.5,0.25,0.5,0.25,0,0,0.5,Bacteria-Other,92.93,MAG
TARA_SAMEA2622764_METAG_IMKILOOO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,76.44,MAG
TARA_SAMEA2622764_METAG_EHKPLJDK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marinisomatota,82.56,MAG
TARA_SAMEA2622764_METAG_JOOMAEJD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,47,MAG
TARA_SAMEA2622764_METAG_KAPGCHGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,60.41,MAG
TARA_SAMEA2622764_METAG_FFEIOIGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,61.18,MAG
TARA_SAMEA2622737_METAG_LNGHOFAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexota,52.03,MAG
TARA_SAMEA2622737_METAG_KCJFHEOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,62.02,MAG
TARA_SAMEA2622737_METAG_DNKNGNND,0,1,0,0,0,1,0,0,0,0.25,0.25,0.5,0.25,0.5,0.25,0,0,0.5,Alpha-Other,85.04,MAG
TARA_SAMEA2622737_METAG_MPAMJDNO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,78.74,MAG
TARA_SAMEA2622737_METAG_MPOBDEMJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,80.56,MAG
TARA_SAMEA2622737_METAG_IIECNFCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexota,72.79,MAG
TARA_SAMEA2622737_METAG_MOLOILHE,0,1,0,0,0,1,0,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.333333333333333,0.333333333333333,0.75,Bacteria-Other,27.94,MAG
TARA_SAMEA2622737_METAG_NCFJJAOB,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Chloroflexota,95.88,MAG
TARA_SAMEA2622737_METAG_MKACOKCB,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.25,0.75,0.5,0,0,1,Gamma-Alteromonas,33.62,MAG
TARA_SAMEA2622737_METAG_FDAEBIAM,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Gemmatimonadota,94.15,MAG
TARA_SAMEA2622737_METAG_KKPABIGO,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Gamma-Other,47.06,MAG
TARA_SAMEA2622737_METAG_CFGKLIGD,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Actinobacteriota,83.28,MAG
TARA_SAMEA2622737_METAG_BPPPFCNB,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Actinobacteriota,56.35,MAG
TARA_SAMEA2622737_METAG_CFIPNJGC,0,0,1,0,1,0,0,1,1,0.25,0.25,0.5,0.5,0.5,0.75,0.333333333333333,0.666666666666667,0.75,Planctomycetota,78.05,MAG
TARA_SAMEA2622737_METAG_GCIGPNGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexota,91.22,MAG
TARA_SAMEA2622737_METAG_HMLNALLP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marinisomatota,50.04,MAG
TARA_SAMEA2622737_METAG_HCLFLPJK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexota,77.46,MAG
TARA_SAMEA2620828_METAG_JPCDKFOF,0,0,0,0,0,0,0,1,0,0.25,0,0.25,0,0,0,0,0,0.25,Archaea-Poseidoniia MGIIb,59.28,MAG
TARA_SAMEA2622737_METAG_PCAKDJOK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Pelagibacter,80.19,MAG
TARA_SAMEA2622737_METAG_DABJKHKB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexota,67.47,MAG
TARA_SAMEA2622737_METAG_LMDGOLLM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexota,74.11,MAG
TARA_SAMEA2622737_METAG_IOMDGJAC,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Alpha-Other,91.52,MAG
TARA_SAMEA2622737_METAG_OHMFMGLP,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Marinisomatota,97.29,MAG
TARA_SAMEA2622737_METAG_COPEOEPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexota,64.53,MAG
TARA_SAMEA2622737_METAG_MEIFEDLP,0,1,0,0,0,0,0,0,1,0,0.25,0.25,0.25,0.5,0.25,0.333333333333333,0.333333333333333,0.5,Bacteria-Other,59.95,MAG
TARA_SAMEA2621013_METAG_OBHBNCGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Poseidoniia MGIIb,84.54,MAG
TARA_SAMEA2622737_METAG_HKILCLEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,53.22,MAG
TARA_SAMEA2622737_METAG_LOJKBCGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,92.2,MAG
TARA_SAMEA2622737_METAG_CGDPALLM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Pelagibacter,46.14,MAG
TARA_SAMEA2622737_METAG_EGKFNLCG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,49.27,MAG
TARA_SAMEA2622737_METAG_AFDLHPHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,64.19,MAG
TARA_SAMEA2622737_METAG_EJLKMFCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,55.87,MAG
TARA_SAMEA2622737_METAG_LDDDHCHN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexota,76.04,MAG
TARA_SAMEA2622737_METAG_JLLECKLL,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Marinisomatota,94.54,MAG
TARA_SAMEA2622737_METAG_CBIDJLAJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexota,65.44,MAG
TARA_SAMEA2622737_METAG_FANMHBEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,85.64,MAG
TARA_SAMEA2622737_METAG_NPCDFCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,79.1,MAG
TARA_SAMEA2622737_METAG_GEBPNIKJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexota,88.23,MAG
TARA_SAMEA2622737_METAG_GHNJILEJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,94.52,MAG
TARA_SAMEA2622737_METAG_GLADBCIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,70.56,MAG
TARA_SAMEA2622737_METAG_FKNIBCFI,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Alpha-Other,55.5,MAG
TARA_SAMEA2622737_METAG_ALPCJBNK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Pelagibacter,27.52,MAG
TARA_SAMEA2622737_METAG_ODMDIAPL,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0.25,0,0,0.5,Alpha-Other,66.34,MAG
TARA_SAMEA2622737_METAG_EFHGKNFE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,81.57,MAG
TARA_SAMEA2622737_METAG_JALEGBGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria-Other,92.56,MAG
TARA_SAMEA2622737_METAG_BMMHPGEF,0,1,0,0,0,0,0,1,1,0.25,0.25,0.5,0.25,0.5,0.25,0.333333333333333,0.333333333333333,0.5,Dadabacteria,83.63,MAG
TARA_SAMEA2622737_METAG_NBKBDOMG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,93.82,MAG
TARA_SAMEA2622737_METAG_DLLNGBKF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Pelagibacter,26.12,MAG
TARA_SAMEA2622737_METAG_GPOLMMPI,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Gamma-Other,83.84,MAG
TARA_SAMEA2622737_METAG_BGMCFGJC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexota,90.18,MAG
TARA_SAMEA2622737_METAG_ENCLHLDO,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Marinisomatota,77.07,MAG
TARA_SAMEA2622737_METAG_FPKBNJDN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,55.6,MAG
TARA_SAMEA2622737_METAG_NHNHNPGH,0,0,0,0,0,1,0,0,1,0.25,0.5,0.25,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.5,Marinisomatota,54.94,MAG
TARA_SAMEA2622737_METAG_HBKKFBPG,0,1,0,0,0,0,0,1,0,0.25,0,0.5,0,0.25,0,0,0,0.5,Dadabacteria,87.76,MAG
TARA_SAMEA2622737_METAG_KGKHJMGK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,51.8,MAG
TARA_SAMEA2622737_METAG_OOEPOBMM,0,0,0,0,0,0,0,1,0,0.25,0,0.25,0,0,0,0,0,0.25,Alpha-Other,60.57,MAG
TARA_SAMEA2622737_METAG_FMGLJGKL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,90.75,MAG
TARA_SAMEA2622737_METAG_MMDLOJGM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marinisomatota,70.55,MAG
TARA_SAMEA2622737_METAG_HFMEGGIO,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Bacteria-Other,66.49,MAG
TARA_SAMEA2622737_METAG_PCKJBBKM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,42.89,MAG
TARA_SAMEA2622737_METAG_IEHIMCAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,68.15,MAG
TARA_SAMEA2622737_METAG_GJEFJKPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,74.1,MAG
TARA_SAMEA2622737_METAG_NHKNALLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,54.72,MAG
TARA_SAMEA2622737_METAG_FHCOMCKE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexota,58.61,MAG
TARA_SAMEA2622737_METAG_PCNPOANJ,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Gamma-Other,76.87,MAG
TARA_SAMEA2622737_METAG_KGEJNFLH,0,0,0,0,0,0,0,1,0,0.25,0,0.25,0,0,0,0,0,0.25,Verrucomicrobiota,85.85,MAG
TARA_SAMEA2622737_METAG_NIDENFNC,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0.25,0,0,0.5,Gamma-Other,50.16,MAG
TARA_SAMEA2622737_METAG_LLNHBEAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Pelagibacter,60.26,MAG
TARA_SAMEA2621448_METAG_OOGMNHLB,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Gamma-Other,51.83,MAG
TARA_SAMEA2620879_METAG_CIAMLLCK,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Gamma-Other,77.97,MAG
TARA_SAMEA2620879_METAG_PHMNHKPK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,26.06,MAG
TARA_SAMEA4396515_METAG_HAAHIIMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,25.41,MAG
TARA_SAMEA4396515_METAG_KOHGAEAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,50.76,MAG
TARA_SAMEA4396515_METAG_MPIKHAIK,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Alpha-Other,32,MAG
TARA_SAMEA4396515_METAG_GPLBMKAM,0,0,1,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0.333333333333333,0.5,Planctomycetota,65.22,MAG
TARA_SAMEA4396515_METAG_AHLOCOKM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-Other,86.04,MAG
TARA_SAMEA4396515_METAG_BDLMLKGK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,26.3,MAG
TARA_SAMEA2619815_METAG_OFMCCBEM,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0.25,0,0,0.5,Planctomycetota,82.66,MAG
TARA_SAMEA2619815_METAG_NBIPNGLP,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Gamma-Other,26.72,MAG
TARA_SAMEA2619815_METAG_PHDPGBKG,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.25,0.75,0.5,0,0,1,Alpha-Other,86.1,MAG
TARA_SAMEA2619815_METAG_KPFCFNFD,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.25,0.75,0.5,0,0,1,Alpha-Other,77.08,MAG
TARA_SAMEA2623403_METAG_JADFENOC,0,1,0,0,1,1,0,0,0,0.25,0.25,0.75,0.25,0.75,0.5,0,0,0.75,Alpha-Other,69.34,MAG
TARA_SAMEA2623403_METAG_GNJDIJGL,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Bacteroidota,67.96,MAG
TARA_SAMEA2623403_METAG_MEPIEIJI,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Gamma-Other,78.1,MAG
TARA_SAMEA2623403_METAG_NHJOEJMJ,0,0,1,0,1,0,0,1,0,0.25,0,0.5,0.25,0.25,0.5,0,0.333333333333333,0.5,Gamma-Other,83.34,MAG
TARA_SAMEA2623403_METAG_GPDNLEKL,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0.25,Bacteroidota,72.88,MAG
TARA_SAMEA2623403_METAG_FECMEOPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patescibacteria,59.86,MAG
TARA_SAMEA2623403_METAG_LEIHKKJE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,79,MAG
TARA_SAMEA4398111_METAG_HCHBFEED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-Other,63.77,MAG
TARA_SAMEA4398111_METAG_CPDKECPJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,51.39,MAG
TARA_SAMEA4398193_METAG_CJBICOFN,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Alpha-Other,62.6,MAG
