V1	V2	V3	V4	V5	V6	V7	V8
17381	*	TARA_SAMEA2619376_METAG-scaffold_293-	K00485	261.8	426.4	6.2e-124	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2619376_METAG_NACIJLKJ
17382	*	TARA_SAMEA2619376_METAG-scaffold_1620-	K00485	261.8	419.4	8.3e-122	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2619376_METAG_LMGAPACD
17383	*	TARA_SAMEA2620756_METAG-scaffold_15610-	K00485	261.8	421.6	1.8e-122	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620756_METAG_MHIIBKIP
17384	*	TARA_SAMEA2620756_METAG-scaffold_4796-	K00485	261.8	426.2	7e-124	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620756_METAG_IDJJHPKA
17385	*	TARA_SAMEA2620756_METAG-scaffold_2460-	K00485	261.8	404.5	2.6e-117	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620756_METAG_OELBDMNA
17386	*	TARA_SAMEA2620756_METAG-scaffold_526-	K00485	261.8	461.2	1.9e-134	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620756_METAG_AJALFCJJ
17387	*	TARA_SAMEA2620756_METAG-scaffold_1222-	K00485	261.8	323.3	9.2e-93	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620756_METAG_JMPAPMMP
17388	*	TARA_SAMEA2620995_METAG-scaffold_116-	K00485	261.8	345.1	2.4e-99	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620995_METAG_GKHLPHOP
17389	*	TARA_SAMEA2623116_METAG-scaffold_1492-	K00485	261.8	407.6	2.9e-118	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623116_METAG_HIAOIBEN
17390	*	TARA_SAMEA2623116_METAG-scaffold_81-	K00485	261.8	413.3	5.7e-120	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623116_METAG_BKENEDBE
17391	*	TARA_SAMEA2623116_METAG-scaffold_1140-	K00485	261.8	407.8	2.6e-118	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623116_METAG_KLDJNGCB
17392	*	TARA_SAMEA2623116_METAG-scaffold_11729-	K00485	261.8	359.2	1.3e-103	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623116_METAG_AOBFPEDB
17393	*	TARA_SAMEA2623116_METAG-scaffold_6277-	K00485	261.8	411.5	2e-119	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623116_METAG_KLCKPJGA
17394	*	TARA_SAMEA2621509_METAG-scaffold_1758-	K00485	261.8	406.6	5.9e-118	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621509_METAG_JHMHGPDJ
17395	*	TARA_SAMEA2622478_METAG-scaffold_9682-	K00485	261.8	417	4.3e-121	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622478_METAG_DKKNDGHN
17396	*	TARA_SAMEA2619667_METAG-scaffold_39-	K00485	261.8	411.3	2.4e-119	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2619667_METAG_LKEEHNFA
17397	*	TARA_SAMEA2619667_METAG-scaffold_572-	K00485	261.8	421.8	1.5e-122	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2619667_METAG_MCDDIPMF
17398	*	TARA_SAMEA2619667_METAG-scaffold_1721-	K00485	261.8	412.5	1e-119	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2619667_METAG_PNHKCJNL
17399	*	TARA_SAMEA2619667_METAG-scaffold_4076-	K00485	261.8	412.9	7.4e-120	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2619667_METAG_DJBMBOGL
17400	*	TARA_SAMEA2623446_METAG-scaffold_217-	K00485	261.8	451.7	1.4e-131	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623446_METAG_KFGDJNOD
17401	*	TARA_SAMEA2623446_METAG-scaffold_2610-	K00485	261.8	450.2	4e-131	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623446_METAG_DOOCEHKJ
17402	*	TARA_SAMEA2623446_METAG-scaffold_7732-	K00485	261.8	421.7	1.6e-122	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623446_METAG_BJNDCPDC
17403	*	TARA_SAMEA2623446_METAG-scaffold_5647-	K00485	261.8	461.2	1.9e-134	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623446_METAG_NCDJIIID
17404	*	TARA_SAMEA2623446_METAG-scaffold_63633-	K00485	261.8	291.5	3.8e-83	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623446_METAG_KLJANKKD
17405	*	TARA_SAMEA2623446_METAG-scaffold_7526-	K00485	261.8	403	7.2e-117	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623446_METAG_GHNHPPDK
17406	*	TARA_SAMEA2621155_METAG-scaffold_13911-	K00485	261.8	444.5	2.1e-129	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621155_METAG_FGMPCPJC
17407	*	TARA_SAMEA2623488_METAG-scaffold_6881-	K00485	261.8	380.4	5e-110	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623488_METAG_BIAHFFDO
17408	*	TARA_SAMEA2623488_METAG-scaffold_1968-	K00485	261.8	421.8	1.5e-122	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623488_METAG_BGPLMOHC
17409	*	TARA_SAMEA4397278_METAG-scaffold_9536-	K00485	261.8	327.8	4.1e-94	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA4397278_METAG_ICPIKAJF
17410	*	TARA_SAMEA4397278_METAG-scaffold_11260-	K00485	261.8	408.1	2.1e-118	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA4397278_METAG_KFJEKLKF
17411	*	TARA_SAMEA2621401_METAG-scaffold_3251-	K00485	261.8	417	4.3e-121	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621401_METAG_PBJKAHMH
17412	*	TARA_SAMEA2621401_METAG-scaffold_1119-	K00485	261.8	313.3	9.7e-90	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621401_METAG_HPHHBINC
17413	*	TARA_SAMEA2621401_METAG-scaffold_4063-	K00485	261.8	412.4	1e-119	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621401_METAG_LGPMNKLP
17414	*	TARA_SAMEA2621401_METAG-scaffold_18436-	K00485	261.8	413.5	5.1e-120	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621401_METAG_FFNEMHBM
17415	*	TARA_SAMEA2621401_METAG-scaffold_2401-	K00485	261.8	409	1.2e-118	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621401_METAG_FFNEMHBM
17416	*	TARA_SAMEA2622710_METAG-scaffold_16-	K00485	261.8	432.2	1.1e-125	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622710_METAG_IJOAKNPJ
17417	*	TARA_SAMEA2622710_METAG-scaffold_597-	K00485	261.8	442.5	8.2e-129	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622710_METAG_EMEHNOOJ
17418	*	TARA_SAMEA2622710_METAG-scaffold_2456-	K00485	261.8	418.3	1.7e-121	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622710_METAG_CFHPMFJA
17419	*	TARA_SAMEA2622710_METAG-scaffold_2145-	K00485	261.8	461.2	1.9e-134	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622710_METAG_NGNCGFMP
17420	*	TARA_SAMEA2621232_METAG-scaffold_797-	K00485	261.8	309.3	1.6e-88	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621232_METAG_FNNNMJNL
17421	*	TARA_SAMEA2621232_METAG-scaffold_1915-	K00485	261.8	322.8	1.4e-92	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621232_METAG_FNNNMJNL
17422	*	TARA_SAMEA2621232_METAG-scaffold_4-	K00485	261.8	345.1	2.4e-99	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621232_METAG_NDILCKEH
17423	*	TARA_SAMEA2621232_METAG-scaffold_782-	K00485	261.8	327.1	6.7e-94	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621232_METAG_PENOPEDB
17424	*	TARA_SAMEA2621232_METAG-scaffold_848-	K00485	261.8	327.4	5.4e-94	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621232_METAG_PENOPEDB
17425	*	TARA_SAMEA2621232_METAG-scaffold_1404-	K00485	261.8	430.7	3e-125	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621232_METAG_BMGMOOFP
17426	*	TARA_SAMEA2621132_METAG-scaffold_17-	K00485	261.8	336.7	8.2e-97	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621132_METAG_LDNDBIDJ
17427	*	TARA_SAMEA2621132_METAG-scaffold_3003-	K00485	261.8	345.1	2.4e-99	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621132_METAG_GCBGGBMG
17428	*	TARA_SAMEA2622173_METAG-scaffold_1807-	K00485	261.8	420.8	3.1e-122	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622173_METAG_LFCELLDB
17429	*	TARA_SAMEA2622173_METAG-scaffold_6959-	K00485	261.8	271.7	4e-77	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622173_METAG_CLIOHNPN
17430	*	TARA_SAMEA2622173_METAG-scaffold_2366-	K00485	261.8	407.3	3.6e-118	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622173_METAG_FJEGNOON
17431	*	TARA_SAMEA2622173_METAG-scaffold_2030-	K00485	261.8	417.5	3e-121	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622173_METAG_GDHJLFLD
17432	*	TARA_SAMEA2622173_METAG-scaffold_8535-	K00485	261.8	461.8	1.3e-134	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622173_METAG_OIMNIAKE
17433	*	TARA_SAMEA2623390_METAG-scaffold_2826-	K00485	261.8	334.9	3e-96	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623390_METAG_DPDHLDNN
17434	*	TARA_SAMEA2623390_METAG-scaffold_15901-	K00485	261.8	323.7	7.3e-93	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623390_METAG_EAIJMGAF
17435	*	TARA_SAMEA2620081_METAG-scaffold_1498-	K00485	261.8	379.5	9.6e-110	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620081_METAG_LDLNNKOA
17436	*	TARA_SAMEA2620081_METAG-scaffold_526-	K00485	261.8	422.1	1.2e-122	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620081_METAG_HCKLJIFF
17437	*	TARA_SAMEA2620081_METAG-scaffold_1073-	K00485	261.8	461.2	1.9e-134	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620081_METAG_EMAKGLDO
17438	*	TARA_SAMEA2620339_METAG-scaffold_1125-	K00485	261.8	410.3	4.5e-119	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620339_METAG_JDJMPEKP
17439	*	TARA_SAMEA2620339_METAG-scaffold_12998-	K00485	261.8	335.9	1.4e-96	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620339_METAG_EDCLLJPO
17440	*	TARA_SAMEA2620339_METAG-scaffold_1945-	K00485	261.8	402.6	9.6e-117	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620339_METAG_GEGFDPKC
17441	*	TARA_SAMEA2620339_METAG-scaffold_374-	K00485	261.8	322.9	1.3e-92	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620339_METAG_KIDBPLCO
17442	*	TARA_SAMEA2620339_METAG-scaffold_1206-	K00485	261.8	460.4	3.3e-134	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620339_METAG_DHIHNBOP
17443	*	TARA_SAMEA2620339_METAG-scaffold_3459-	K00485	261.8	317.7	4.7e-91	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620339_METAG_KAALIKMF
17444	*	TARA_SAMEA2591084_METAG-scaffold_5086-	K00485	261.8	359	1.5e-103	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2591084_METAG_FMKGCENE
17445	*	TARA_SAMEA2591084_METAG-scaffold_1805-	K00485	261.8	419.7	6.6e-122	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2591084_METAG_OEBJEHGC
17446	*	TARA_SAMEA2591084_METAG-scaffold_230-	K00485	261.8	417.4	3.3e-121	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2591084_METAG_KGDGNKNF
17447	*	TARA_SAMEA2591084_METAG-scaffold_2137-	K00485	261.8	412.5	1e-119	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2591084_METAG_OIKCHPFO
17448	*	TARA_SAMEA2591084_METAG-scaffold_42141-	K00485	261.8	352.8	1.1e-101	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2591084_METAG_EIMPIOJD
17449	*	TARA_SAMEA2620021_METAG-scaffold_23497-	K00485	261.8	364	4.5e-105	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620021_METAG_AFPMGIIL
17450	*	TARA_SAMEA2620021_METAG-scaffold_5891-	K00485	261.8	422.1	1.2e-122	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620021_METAG_FAAKBBFH
17451	*	TARA_SAMEA2620021_METAG-scaffold_411-	K00485	261.8	417.4	3.4e-121	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620021_METAG_JPJAFPHL
17452	*	TARA_SAMEA2620021_METAG-scaffold_4958-	K00485	261.8	461.2	1.9e-134	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620021_METAG_ONLNBIAB
17453	*	TARA_SAMEA2591098_METAG-scaffold_1719-	K00485	261.8	359.9	8.2e-104	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2591098_METAG_PLHPJCGC
17454	*	TARA_SAMEA2591098_METAG-scaffold_12230-	K00485	261.8	352.8	1.1e-101	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2591098_METAG_EKCBDPJI
17455	*	TARA_SAMEA2591098_METAG-scaffold_174-	K00485	261.8	423.3	5.3e-123	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2591098_METAG_FOJIJCMO
17456	*	TARA_SAMEA2591098_METAG-scaffold_141-	K00485	261.8	417	4.2e-121	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2591098_METAG_IMGBEBNG
17457	*	TARA_SAMEA2591098_METAG-scaffold_2124-	K00485	261.8	412.6	9.1e-120	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2591098_METAG_AENPOKKD
17458	*	TARA_SAMEA2591098_METAG-scaffold_2414-	K00485	261.8	407.4	3.5e-118	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2591098_METAG_ELLFFIJM
17459	*	TARA_SAMEA2621487_METAG-scaffold_13-	K00485	261.8	315.3	2.6e-90	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621487_METAG_NGKNKFIP
17460	*	TARA_SAMEA2621487_METAG-scaffold_4208-	K00485	261.8	406.6	5.9e-118	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621487_METAG_BGHMKNHJ
17461	*	TARA_SAMEA2620194_METAG-scaffold_85-	K00485	261.8	327.1	6.7e-94	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620194_METAG_GIEIEECH
17462	*	TARA_SAMEA2620194_METAG-scaffold_1333-	K00485	261.8	327.4	5.4e-94	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620194_METAG_GIEIEECH
17463	*	TARA_SAMEA2620194_METAG-scaffold_11-	K00485	261.8	417.6	2.8e-121	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620194_METAG_OBOKHFIK
17464	*	TARA_SAMEA2620194_METAG-scaffold_940-	K00485	261.8	459.4	6.3e-134	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620194_METAG_OIAKBMCC
17465	*	TARA_SAMEA2620194_METAG-scaffold_273-	K00485	261.8	405.8	1e-117	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620194_METAG_AHDCGLCP
17466	*	TARA_SAMEA2620194_METAG-scaffold_3158-	K00485	261.8	461.2	1.9e-134	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620194_METAG_FNEONFIA
17467	*	TARA_SAMEA2622673_METAG-scaffold_51-	K00485	261.8	431.8	1.4e-125	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622673_METAG_NHCJFHJK
17468	*	TARA_SAMEA2622673_METAG-scaffold_725-	K00485	261.8	322.8	1.4e-92	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622673_METAG_LBFPEPNE
17469	*	TARA_SAMEA2622673_METAG-scaffold_2488-	K00485	261.8	309.3	1.6e-88	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622673_METAG_LBFPEPNE
17470	*	TARA_SAMEA2622673_METAG-scaffold_864-	K00485	261.8	444.3	2.4e-129	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622673_METAG_EKLHALNE
17471	*	TARA_SAMEA2622673_METAG-scaffold_1389-	K00485	261.8	442.7	7.5e-129	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622673_METAG_PEECPIDG
17472	*	TARA_SAMEA2619548_METAG-scaffold_3029-	K00485	261.8	359	1.5e-103	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2619548_METAG_JMBKEIOI
17473	*	TARA_SAMEA2619548_METAG-scaffold_5022-	K00485	261.8	412.2	1.2e-119	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2619548_METAG_FNAOPDEK
17474	*	TARA_SAMEA2621551_METAG-scaffold_1110-	K00485	261.8	301.3	4.2e-86	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621551_METAG_JBGHNFAK
17475	*	TARA_SAMEA2621551_METAG-scaffold_1045-	K00485	261.8	412	1.4e-119	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2621551_METAG_HJGDCJHC
17476	*	TARA_SAMEA2622336_METAG-scaffold_17-	K00485	261.8	402.1	1.4e-116	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622336_METAG_NINLODAE
17477	*	TARA_SAMEA2622336_METAG-scaffold_2398-	K00485	261.8	448.3	1.5e-130	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622336_METAG_AFDOBEHP
17478	*	TARA_SAMEA2622336_METAG-scaffold_413-	K00485	261.8	418.3	1.7e-121	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622336_METAG_CFAHICHI
17479	*	TARA_SAMEA2622336_METAG-scaffold_789-	K00485	261.8	417.5	3e-121	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622336_METAG_MLIOGLNJ
17480	*	TARA_SAMEA2622336_METAG-scaffold_266-	K00485	261.8	416.6	5.8e-121	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622336_METAG_EOBPHHKO
17481	*	TARA_SAMEA2622336_METAG-scaffold_39040-	K00485	261.8	355.1	2.2e-102	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622336_METAG_JPMJLFCL
17482	*	TARA_SAMEA2623627_METAG-scaffold_2182-	K00485	261.8	406.9	4.9e-118	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623627_METAG_DPLHMLKF
17483	*	TARA_SAMEA2623808_METAG-scaffold_5613-	K00485	261.8	358.8	1.8e-103	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623808_METAG_BHIFPBNF
17484	*	TARA_SAMEA2623808_METAG-scaffold_1301-	K00485	261.8	414.1	3.2e-120	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2623808_METAG_HIDIIOOH
17485	*	TARA_SAMEA2620929_METAG-scaffold_9008-	K00485	261.8	414.5	2.4e-120	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620929_METAG_CAJDFDJF
17486	*	TARA_SAMEA2620230_METAG-scaffold_773-	K00485	261.8	269	2.5e-76	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620230_METAG_BADLACGD
17487	*	TARA_SAMEA2620230_METAG-scaffold_24-	K00485	261.8	404.2	3.2e-117	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620230_METAG_DJNNFBIH
17488	*	TARA_SAMEA2620230_METAG-scaffold_9-	K00485	261.8	417.6	2.8e-121	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620230_METAG_ONNFGMBI
17489	*	TARA_SAMEA2620230_METAG-scaffold_345-	K00485	261.8	440.6	3.2e-128	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620230_METAG_HNDLFLNH
17490	*	TARA_SAMEA2620230_METAG-scaffold_1509-	K00485	261.8	461.2	1.9e-134	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2620230_METAG_HPDKOOLL
17491	*	TARA_SAMEA2622119_METAG-scaffold_1076-	K00485	261.8	419.6	6.9e-122	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622119_METAG_JEJNGPMI
17492	*	TARA_SAMEA2622119_METAG-scaffold_2444-	K00485	261.8	318.3	3.1e-91	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622119_METAG_JEJNGPMI
17493	*	TARA_SAMEA2622119_METAG-scaffold_17-	K00485	261.8	345.1	2.4e-99	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622119_METAG_DKGGHKAK
17494	*	TARA_SAMEA2622119_METAG-scaffold_1270-	K00485	261.8	340.8	5e-98	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622119_METAG_JDJBPNAG
17495	*	TARA_SAMEA2622119_METAG-scaffold_8277-	K00485	261.8	331	4.3e-95	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622119_METAG_FJANOGIE
17496	*	TARA_SAMEA2622119_METAG-scaffold_1068-	K00485	261.8	336.7	8.6e-97	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622119_METAG_NIKAGOBF
17497	*	TARA_SAMEA2622119_METAG-scaffold_23311-	K00485	261.8	415.7	1.1e-120	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622119_METAG_NJDOLHLN
17498	*	TARA_SAMEA2622119_METAG-scaffold_19243-	K00485	261.8	401.5	2.1e-116	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622119_METAG_POGHJPIK
17499	*	TARA_SAMEA2622119_METAG-scaffold_3599-	K00485	261.8	415.9	9.6e-121	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622119_METAG_KGKDGNMP
17500	*	TARA_SAMEA2622796_METAG-scaffold_74-	K00485	261.8	377.3	4.4e-109	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622796_METAG_IKFJOKBI
17501	*	TARA_SAMEA2622796_METAG-scaffold_628-	K00485	261.8	372.1	1.7e-107	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622796_METAG_HPFJMFBI
17502	*	TARA_SAMEA2622796_METAG-scaffold_106-	K00485	261.8	405.4	1.4e-117	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622796_METAG_CBGIJPKK
17503	*	TARA_SAMEA2622796_METAG-scaffold_924-	K00485	261.8	413.4	5.4e-120	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622796_METAG_CBGIJPKK
17504	*	TARA_SAMEA2622796_METAG-scaffold_924-	K00485	261.8	389.8	7.5e-113	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622796_METAG_CBGIJPKK
17505	*	TARA_SAMEA2622796_METAG-scaffold_1510-	K00485	261.8	418.7	1.3e-121	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622796_METAG_CBGIJPKK
17506	*	TARA_SAMEA2622796_METAG-scaffold_5685-	K00485	261.8	430.5	3.7e-125	dimethylaniline monooxygenase (N-oxide forming) [EC:1.14.13.8]	TARA_SAMEA2622796_METAG_NPJHAAOM
