,Step1,Step2,Step3,Step4,Step5,Subpathway1,Subpathway2,MaxCompletion,Group,Completion,Type
MALA_SAMN05421707_METAG_LOOBFDDK,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,90.9,MAG
MALA_SAMN05421707_METAG_EKALKGMB,1,0,1,0,0,0.666666666666667,0,0.666666666666667,SAR324,84.5,MAG
MALA_SAMN05421707_METAG_AHKPFDAN,1,0,1,0,0,0.666666666666667,0,0.666666666666667,SAR324,89.54,MAG
MALA_SAMN05422194_METAG_OPCFFAAG,1,0,1,0,0,0.666666666666667,0,0.666666666666667,SAR324,90.22,MAG
MALA_SAMN05422136_METAG_PAFDJLCE,1,0,1,0,0,0.666666666666667,0,0.666666666666667,SAR324,90.48,MAG
MALA_SAMN05422136_METAG_AEOJIAHL,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Chloroflexota,77.24,MAG
MALA_SAMN05422136_METAG_HNGBCLII,1,0,1,0,0,0.666666666666667,0,0.666666666666667,SAR324,85.3,MAG
MALA_SAMN05422226_METAG_HMEFJPPM,1,0,1,0,0,0.666666666666667,0,0.666666666666667,SAR324,90.22,MAG
MALA_SAMN05422226_METAG_CAMLPNKF,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,87.31,MAG
MALA_SAMN05422226_METAG_JDJJKMEO,1,0,1,0,0,0.666666666666667,0,0.666666666666667,SAR324,91.08,MAG
MALA_SAMN05421563_METAG_OGDDIGDA,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Alteromonas,91.5,MAG
MALA_SAMN05421699_METAG_BNHCAENF,1,0,1,0,0,0.666666666666667,0,0.666666666666667,SAR324,88.16,MAG
MALA_SAMN05421699_METAG_LMCJJMIA,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,82.62,MAG
MALA_SAMN05421699_METAG_BEPLOJJM,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Rhodobacter,91.04,MAG
MALA_SAMN05421699_METAG_JGAIJIKK,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,82.68,MAG
MALA_SAMN05422122_METAG_OPLKKAGL,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,79.35,MAG
MALA_SAMN05422122_METAG_CIAAGKJC,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,96.5,MAG
MALA_SAMN05422175_METAG_LHAMIEAO,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,85.28,MAG
MALA_SAMN05422175_METAG_FFGBGOJL,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,76.76,MAG
MALA_SAMN05422104_METAG_BCHNAELP,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Gamma-Other,88.52,MAG
MALA_SAMN05422189_METAG_OAHKELEK,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Actinobacteriota,76.93,MAG
MALA_SAMN05422121_METAG_GMGNEBDN,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Actinobacteriota,91.85,MAG
MALA_SAMN05422121_METAG_DJPEOIKD,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,96.57,MAG
MALA_SAMN05422121_METAG_DMCBCJFJ,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Gamma-Other,75.26,MAG
MALA_SAMN05422121_METAG_LLGGKPDF,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,94.42,MAG
MALA_SAMN05422121_METAG_LDCCJDDK,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Gamma-Other,94.93,MAG
MALA_SAMN05422121_METAG_CAAGKPLA,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,91.18,MAG
MALA_SAMN05422121_METAG_JMDLBCNJ,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,82.74,MAG
MALA_SAMN05422149_METAG_GNMNKMLP,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,91.94,MAG
MALA_SAMN05422149_METAG_FHIEBIKM,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,98.94,MAG
MALA_SAMN05422149_METAG_PLPADFBC,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,97.76,MAG
MALA_SAMN05422149_METAG_OPEOGJCH,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Gamma-Other,97.2,MAG
MALA_SAMN05422149_METAG_JBAJECEH,1,0,1,0,0,0.666666666666667,0,0.666666666666667,SAR324,87.79,MAG
MALA_SAMN05422149_METAG_EBNLHHPG,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,78.87,MAG
MALA_SAMN05422195_METAG_GDKEPMCO,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,95.76,MAG
MALA_SAMN05422195_METAG_PANGFIJM,1,0,1,0,0,0.666666666666667,0,0.666666666666667,SAR324,92.32,MAG
MALA_SAMN05422195_METAG_AFHLHIIC,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Chloroflexota,92.36,MAG
MALA_SAMN05422195_METAG_FKMIPFAM,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,88.89,MAG
MALA_SAMN05421706_METAG_JJDGLEBG,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Rhodobacter,96.68,MAG
MALA_SAMN05421706_METAG_BMNAHIMK,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,87.09,MAG
MALA_SAMN05421706_METAG_CKJAFDPA,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Gamma-Alteromonas,95.72,MAG
MALA_SAMN05421706_METAG_IGDJKFJO,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Gamma-Other,78.61,MAG
MALA_SAMN05421706_METAG_OGGLFJDF,1,0,1,0,0,0.666666666666667,0,0.666666666666667,SAR324,91.57,MAG
MALA_SAMN05422133_METAG_FGJNLDHN,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,82.84,MAG
MALA_SAMN05422133_METAG_GLICDNLF,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,93.98,MAG
MALA_SAMN05422166_METAG_DODJAPDF,1,0,1,0,0,0.666666666666667,0,0.666666666666667,SAR324,93.01,MAG
MALA_SAMN05422117_METAG_BHPHPGMG,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Rhodobacter,91.37,MAG
MALA_SAMN05422117_METAG_AOFKFLLF,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,95.52,MAG
MALA_SAMN05421660_METAG_EGMGPDBA,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,85.26,MAG
MALA_SAMN05422148_METAG_MDNDEBIJ,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,83.24,MAG
MALA_SAMN05422111_METAG_HHBAJAJP,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Rhodobacter,83.29,MAG
MALA_SAMN05421913_METAG_EAEALFFM,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Gamma-Other,78.02,MAG
MALA_SAMN05421901_METAG_PHAMLKIL,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,80.16,MAG
MALA_SAMN05421901_METAG_EFMBOOHE,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Rhodobacter,96.5,MAG
MALA_SAMN05421901_METAG_HHHFNJEP,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,88,MAG
MALA_SAMN05422138_METAG_KEGDJNBA,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,86.06,MAG
MALA_SAMN05422138_METAG_MCNNCPJJ,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,95.25,MAG
MALA_SAMN05422138_METAG_GPENLJJH,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Chloroflexota,84.29,MAG
MALA_SAMN05422138_METAG_AIKOLDME,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Chloroflexota,93.78,MAG
MALA_SAMN05422183_METAG_FCADMKDN,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Gamma-Alteromonas,91.26,MAG
MALA_SAMN05422183_METAG_FJPIDOJG,1,0,1,0,0,0.666666666666667,0,0.666666666666667,SAR324,92.99,MAG
MALA_SAMN05422107_METAG_LAKOKLKO,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,95.25,MAG
MALA_SAMN05422152_METAG_HBNHKFJL,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Alteromonas,85.88,MAG
MALA_SAMN05422152_METAG_NOFLLCFD,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,90.84,MAG
MALA_SAMN05422163_METAG_GBLKLMFM,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,83.04,MAG
MALA_SAMN05422163_METAG_MHEHBNPE,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Actinobacteriota,93.26,MAG
MALA_SAMN05422163_METAG_HJLKMJJA,1,0,1,0,0,0.666666666666667,0,0.666666666666667,SAR324,92.43,MAG
MALA_SAMN05422171_METAG_MBNBPBCA,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,90.86,MAG
MALA_SAMN05422192_METAG_AOEDDAAO,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,88.43,MAG
MALA_SAMN05422165_METAG_FKGEKDPL,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Gamma-Other,90.63,MAG
MALA_SAMN05421555_METAG_HELPABJN,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Actinobacteriota,91.52,MAG
MALA_SAMN05422188_METAG_HFKKKKGB,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Gamma-Other,92.8,MAG
MALA_SAMN05422188_METAG_AIKGMMGA,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Gamma-Other,82.78,MAG
MALA_SAMN05422188_METAG_NJHGHIHH,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Rhodobacter,86.28,MAG
MALA_SAMN05422110_METAG_LMICLMAJ,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Rhodobacter,88.94,MAG
MALA_SAMN05422164_METAG_MNGOKOLB,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Rhodobacter,89.05,MAG
MALA_SAMN05422164_METAG_IFLDPDCG,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Gamma-Other,96.12,MAG
MALA_SAMN05421703_METAG_LGEINDCH,0,0,0,0,0,0,0,0,Gamma-Other,79.47,MAG
MALA_SAMN05421703_METAG_JBADHKBO,1,0,1,0,0,0.666666666666667,0,0.666666666666667,SAR324,91.62,MAG
MALA_SAMN05422143_METAG_LFIPPCCE,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,90.32,MAG
MALA_SAMN05422115_METAG_MHOGGJNB,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Actinobacteriota,76.44,MAG
MALA_SAMN05422108_METAG_KEKAKGAF,0,0,0,0,0,0,0,0,Actinobacteriota,79.58,MAG
MALA_SAMN05422191_METAG_MKDPFEDB,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,98.02,MAG
MALA_SAMN05422170_METAG_JOGMFABN,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Gamma-Other,84.04,MAG
MALA_SAMN05422106_METAG_GCKIENGJ,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Rhodobacter,91.1,MAG
MALA_SAMN05422106_METAG_HFHHOFMB,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Rhodobacter,82.3,MAG
MALA_SAMN05422106_METAG_IKNIELCH,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Alteromonas,95.49,MAG
MALA_SAMN05422123_METAG_MFNFJBLI,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Gamma-Other,85.33,MAG
TARA_SAMN05326644_METAG_PON00012,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Bacteroidota,86.44,MAG
TARA_SAMN05326644_METAG_PON00019,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,85.79,MAG
TARA_SAMN05326644_METAG_PON00029,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Verrucomicrobiota,85.27,MAG
TARA_SAMN05326644_METAG_PON00056,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Verrucomicrobiota,77.87,MAG
TARA_SAMN05326645_METAG_PSE00002,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,99.92,MAG
TARA_SAMN05326645_METAG_PSE00005,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,99.48,MAG
TARA_SAMN05326645_METAG_PSE00006,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,99.37,MAG
TARA_SAMN05326645_METAG_PSE00007,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,99.28,MAG
TARA_SAMN05326645_METAG_PSE00009,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,99.28,MAG
TARA_SAMN05326645_METAG_PSE00014,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,97.46,MAG
TARA_SAMN05326650_METAG_MED00033,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,94.24,MAG
TARA_SAMN05326650_METAG_MED00034,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,90.72,MAG
TARA_SAMN05326650_METAG_MED00043,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,84.72,MAG
TARA_SAMN05326650_METAG_MED00049,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,77.48,MAG
MARD_SAMN02708964_REFG_MMP02708964,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Archaea-Other,97.22,RefGenome
TARA_SAMN05326650_METAG_MED00054,0,0,0,0,0,0,0,0,Alpha-Other,85.84,MAG
TARA_SAMN05326650_METAG_MED00058,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,86.18,MAG
MARD_SAMN02708966_REFG_MMP02708966,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Archaea-Other,97.84,RefGenome
TARA_SAMN05326650_METAG_MED00065,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,88.38,MAG
TARA_SAMN05326650_METAG_MED00087,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,76.02,MAG
TARA_SAMN05326650_METAG_MED00089,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,75.12,MAG
TARA_SAMN05326650_METAG_MED00090,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,84.62,MAG
TARA_SAMN05326650_METAG_MED00093,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,77.24,MAG
TARA_SAMN05326645_METAG_PSE00025,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Rhodobacter,94.58,MAG
TARA_SAMN05326645_METAG_PSE00032,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteria-Other,90.59,MAG
TARA_SAMN05326645_METAG_PSE00048,0,0,0,0,0,0,0,0,Verrucomicrobiota,79.43,MAG
TARA_SAMN05326645_METAG_PSE00053,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,79.63,MAG
TARA_SAMN05326645_METAG_PSE00056,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,87.84,MAG
TARA_SAMN05326645_METAG_PSE00058,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Planctomycetota,88.83,MAG
TARA_SAMN05326645_METAG_PSE00078,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Bacteroidota,76.84,MAG
TARA_SAMN05326645_METAG_PSE00089,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Planctomycetota,76.95,MAG
TARA_SAMN05326645_METAG_PSE00093,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Rhodobacter-LowGC,79.26,MAG
TARA_SAMN05326646_METAG_PSW00012,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,99.1,MAG
TARA_SAMN05326646_METAG_PSW00013,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteria-Other,97.62,MAG
TARA_SAMN05326646_METAG_PSW00028,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteria-Other,97.44,MAG
TARA_SAMN05326646_METAG_PSW00038,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Verrucomicrobiota,84.66,MAG
TARA_SAMN05326646_METAG_PSW00044,0,0,0,0,0,0,0,0,Chloroflexota,87.72,MAG
TARA_SAMN05326646_METAG_PSW00045,0,0,0,0,0,0,0,0,Gamma-Other,94.78,MAG
TARA_SAMN05326646_METAG_PSW00047,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Bacteroidota,90.71,MAG
TARA_SAMN05326646_METAG_PSW00062,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Gamma-Other,84.77,MAG
TARA_SAMN05326646_METAG_PSW00067,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,78.79,MAG
TARA_SAMN05326646_METAG_PSW00076,1,0,1,0,0,0.666666666666667,0,0.666666666666667,SAR324,84.69,MAG
MARD_SAMN02708967_REFG_MMP02708967,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Archaea-Other,97.22,RefGenome
MARD_SAMN02708969_REFG_MMP02708969,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Archaea-Other,98.15,RefGenome
MARD_SAMN02708970_REFG_MMP02708970,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Archaea-Other,97.22,RefGenome
TARA_SAMN05326643_METAG_ASW00001,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,96.66,MAG
TARA_SAMN05326643_METAG_ASW00008,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,93.87,MAG
TARA_SAMN05326643_METAG_ASW00010,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Actinobacteriota,92.34,MAG
MARD_SAMN02708973_REFG_MMP02708973,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Archaea-Other,97.22,RefGenome
TARA_SAMN05326643_METAG_ASW00018,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,86,MAG
TARA_SAMN05326643_METAG_ASW00023,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Bacteroidota,87.7,MAG
TARA_SAMN05326647_METAG_ION00001,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,95.33,MAG
TARA_SAMN05326647_METAG_ION00015,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Actinobacteriota,95.43,MAG
TARA_SAMN05326647_METAG_ION00022,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,89.85,MAG
TARA_SAMN05326647_METAG_ION00023,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,97.22,MAG
TARA_SAMN05326647_METAG_ION00029,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,79.08,MAG
TARA_SAMN05326647_METAG_ION00041,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Verrucomicrobiota,81.12,MAG
TARA_SAMN05326647_METAG_ION00047,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Bacteroidota,79.41,MAG
TARA_SAMN05326648_METAG_IOS00006,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,97.3,MAG
TARA_SAMN05326648_METAG_IOS00010,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,93.15,MAG
TARA_SAMN05326648_METAG_IOS00012,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,96.36,MAG
TARA_SAMN05326648_METAG_IOS00017,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Rhodobacter-LowGC,91.47,MAG
TARA_SAMN05326648_METAG_IOS00019,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,89.46,MAG
MARD_SAMN02708974_REFG_MMP02708974,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Archaea-Other,96.92,RefGenome
MARD_SAMN02708975_REFG_MMP02708975,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Archaea-Other,97.53,RefGenome
TARA_SAMN05326648_METAG_IOS00041,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Verrucomicrobiota,75.45,MAG
TARA_SAMN05326650_METAG_MED00003,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,93.1,MAG
TARA_SAMN05326650_METAG_MED00010,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,94.62,MAG
TARA_SAMN05326650_METAG_MED00011,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Rhodobacter-LowGC,92.92,MAG
TARA_SAMN05326650_METAG_MED00012,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,90.62,MAG
TARA_SAMN05326650_METAG_MED00015,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,93.47,MAG
TARA_SAMN05326650_METAG_MED00018,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,95.6,MAG
TARA_SAMN05326650_METAG_MED00019,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,93.66,MAG
TARA_SAMN05326646_METAG_PSW00104,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Bacteroidota,78.43,MAG
TARA_SAMN05326646_METAG_PSW00114,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,82.36,MAG
TARA_SAMN05326649_METAG_SOC00001,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,97.58,MAG
TARA_SAMN05326649_METAG_SOC00002,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Alteromonas,97.52,MAG
TARA_SAMN05326649_METAG_SOC00004,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,93.68,MAG
TARA_SAMN05326649_METAG_SOC00010,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,75.26,MAG
TARA_SAMN05326649_METAG_SOC00012,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,79.27,MAG
TARA_SAMN05326651_METAG_RED00001,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,99.57,MAG
TARA_SAMN05326651_METAG_RED00007,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,97.36,MAG
TARA_SAMN05326651_METAG_RED00009,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Dadabacteria,87.79,MAG
TARA_SAMN05326651_METAG_RED00011,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Verrucomicrobiota,88.1,MAG
TARA_SAMN05326651_METAG_RED00015,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,92.18,MAG
TARA_SAMN05326651_METAG_RED00022,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,97.38,MAG
TARA_SAMN05326651_METAG_RED00024,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteria-Other,95.37,MAG
TARA_SAMN05326651_METAG_RED00033,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Chloroflexota,93.52,MAG
TARA_SAMN05326651_METAG_RED00034,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,86.99,MAG
TARA_SAMN05326651_METAG_RED00035,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,89.47,MAG
TARA_SAMN05326651_METAG_RED00038,0,0,0,0,0,0,0,0,Chloroflexota,88.5,MAG
TARA_SAMN05326651_METAG_RED00039,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Chloroflexota,92.38,MAG
TARA_SAMN05326651_METAG_RED00044,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Chloroflexota,79.36,MAG
TARA_SAMN05326651_METAG_RED00045,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,90.21,MAG
TARA_SAMN05326651_METAG_RED00047,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteria-Other,82.16,MAG
MARD_SAMN02708976_REFG_MMP02708976,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Archaea-Other,97.22,RefGenome
TARA_SAMN05326651_METAG_RED00052,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Chloroflexota,85.6,MAG
MARD_SAMN02708977_REFG_MMP02708977,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Archaea-Other,97.22,RefGenome
TARA_SAMN05326651_METAG_RED00061,0,0,0,0,0,0,0,0,Chloroflexota,76.87,MAG
MARD_SAMN02708978_REFG_MMP02708978,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Archaea-Other,97.22,RefGenome
MARD_SAMN02708979_REFG_MMP02708979,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Archaea-Other,97.53,RefGenome
TARA_SAMN05326651_METAG_RED00086,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,83.38,MAG
TARA_SAMN05326640_METAG_ANE00001,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,92.67,MAG
TARA_SAMN05326640_METAG_ANE00010,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,89.64,MAG
MARD_SAMN02708981_REFG_MMP02708981,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Archaea-Other,97.84,RefGenome
TARA_SAMN05326640_METAG_ANE00026,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Bacteroidota,81.98,MAG
TARA_SAMN05326640_METAG_ANE00028,0,0,0,0,0,0,0,0,Chloroflexota,87.68,MAG
MARD_SAMN02708983_REFG_MMP02708983,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Archaea-Other,97.22,RefGenome
TARA_SAMN05326640_METAG_ANE00044,1,0,0,0,0,0.333333333333333,0,0.333333333333333,Alpha-Other,83.24,MAG
TARA_SAMN05326640_METAG_ANE00054,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Verrucomicrobiota,77.87,MAG
TARA_SAMN05326640_METAG_ANE00056,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Chloroflexota,86.89,MAG
TARA_SAMN05326640_METAG_ANE00057,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Gamma-Other,79.37,MAG
TARA_SAMN05326640_METAG_ANE00060,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,80.54,MAG
MARD_SAMN02708986_REFG_MMP02708986,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Archaea-Other,97.22,RefGenome
TARA_SAMN05326640_METAG_ANE00074,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Actinobacteriota,79.93,MAG
TARA_SAMN05326641_METAG_ANW00001,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Alpha-Other,99.42,MAG
TARA_SAMN05326641_METAG_ANW00010,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Bacteroidota,93.14,MAG
TARA_SAMN05326641_METAG_ANW00014,1,0,1,0,0,0.666666666666667,0,0.666666666666667,Planctomycetota,92.18,MAG
TARA_SAMN05326641_METAG_ANW00021,0,0,1,0,0,0.333333333333333,0,0.333333333333333,Bacteroidota,89.87,MAG
