"","Step1:K11690","Step1:NA","Step1:NA"
"TARA_SAMEA2619376_METAG_DAPFDOOO",0,0,0
"TARA_SAMEA2619376_METAG_GOOCBCNP",0,0,0
"TARA_SAMEA2619376_METAG_CIMNPOML",0,0,0
"TARA_SAMEA2619376_METAG_CEOLAEFM",1,0,0
"TARA_SAMEA2619376_METAG_NFOJNJFA",0,0,0
"TARA_SAMEA2619376_METAG_EJJJKIMK",0,0,0
"TARA_SAMEA2619376_METAG_OIJKKFCK",1,0,0
"TARA_SAMEA2619376_METAG_CFILNBAB",0,0,0
"TARA_SAMEA2619376_METAG_OJPFENBO",0,0,0
"TARA_SAMEA2619376_METAG_BLMCLOPE",0,0,0
"TARA_SAMEA2619376_METAG_OFFJAMHA",1,0,0
"TARA_SAMEA2619376_METAG_MMGGDMCC",0,0,0
"TARA_SAMEA2619376_METAG_MMCBDFID",1,0,0
"TARA_SAMEA2619376_METAG_HJENJEOJ",1,0,0
"TARA_SAMEA2619376_METAG_KLFBJPNC",0,0,0
"TARA_SAMEA2619376_METAG_IOCBBFBF",1,0,0
"TARA_SAMEA2619376_METAG_FDBFAALN",1,0,0
"TARA_SAMEA2619376_METAG_IJHKBNMP",0,0,0
"TARA_SAMEA2619376_METAG_KNBMJLEH",1,0,0
"TARA_SAMEA2619376_METAG_DLBMKKEL",1,0,0
"TARA_SAMEA2619376_METAG_NACIJLKJ",1,0,0
"TARA_SAMEA2619376_METAG_EMEPHHLC",1,0,0
"TARA_SAMEA2619376_METAG_BCHOICMF",1,0,0
"TARA_SAMEA2619376_METAG_NCONLKEI",0,0,0
"TARA_SAMEA2619376_METAG_EFCIOHFN",1,0,0
"TARA_SAMEA2619376_METAG_JECKBLCN",1,0,0
"TARA_SAMEA2619376_METAG_AMCMBCKF",0,0,0
"TARA_SAMEA2619376_METAG_OBFDKECI",0,0,0
"TARA_SAMEA2619376_METAG_KHLNHDAI",0,0,0
"TARA_SAMEA2619376_METAG_AEFFMKAA",1,0,0
"TARA_SAMEA2619376_METAG_OMENGEBH",0,0,0
"TARA_SAMEA2619376_METAG_EDMGBFMO",0,0,0
"TARA_SAMEA2619376_METAG_MPDCKHGP",0,0,0
"TARA_SAMEA2619376_METAG_PPFCFHNG",1,0,0
"TARA_SAMEA2619376_METAG_FDOFCODD",0,0,0
"TARA_SAMEA2619376_METAG_IPNIIHOE",1,0,0
"TARA_SAMEA2619376_METAG_FBNGKNLL",0,0,0
"TARA_SAMEA2619376_METAG_EBNMPMEA",1,0,0
"TARA_SAMEA2619376_METAG_LMGAPACD",0,0,0
"TARA_SAMEA2619376_METAG_CFALOKBG",0,0,0
"TARA_SAMEA2620756_METAG_JIGMMAHO",1,0,0
"TARA_SAMEA2620756_METAG_NONPAMNB",0,0,0
"TARA_SAMEA2620756_METAG_EIMHMOIE",1,0,0
"TARA_SAMEA2620756_METAG_INGCMDIF",0,0,0
"TARA_SAMEA2620756_METAG_JIMDMMIH",0,0,0
"TARA_SAMEA2620756_METAG_MHIIBKIP",0,0,0
"TARA_SAMEA2620756_METAG_GHODJNLH",0,0,0
"TARA_SAMEA2620756_METAG_KDLNHHMH",0,0,0
"TARA_SAMEA2620756_METAG_OIDLAPAN",0,0,0
"TARA_SAMEA2620756_METAG_FPDGGBAN",0,0,0
"TARA_SAMEA2620756_METAG_BPJNINLF",1,0,0
"TARA_SAMEA2620756_METAG_CHMLHKKM",0,0,0
"TARA_SAMEA2620756_METAG_MBKNAHKO",1,0,0
"TARA_SAMEA2620756_METAG_HHLCMJOF",1,0,0
"TARA_SAMEA2620756_METAG_ONFIBLKP",0,0,0
"TARA_SAMEA2620756_METAG_EHDGDHHF",0,0,0
"TARA_SAMEA2620756_METAG_IDJJHPKA",0,0,0
"TARA_SAMEA2620756_METAG_BBFPKEFG",1,0,0
"TARA_SAMEA2620756_METAG_FODDKHNG",1,0,0
"TARA_SAMEA2622901_METAG_MNCMIOEI",0,0,0
"TARA_SAMEA2622901_METAG_JMPBLNFM",0,0,0
"TARA_SAMEA2620756_METAG_LJDLOAIM",0,0,0
"TARA_SAMEA2620756_METAG_MDNKLHHP",0,0,0
"TARA_SAMEA2620756_METAG_BNJNLOFP",1,0,0
"TARA_SAMEA2620995_METAG_CPCOKCCE",1,0,0
"TARA_SAMEA2620995_METAG_LKNHAAFI",1,0,0
"TARA_SAMEA2620995_METAG_OFLFCMCO",1,0,0
"TARA_SAMEA2620995_METAG_ALEEMNPE",0,0,0
"TARA_SAMEA2620995_METAG_BAIHPDEG",1,0,0
"TARA_SAMEA2620995_METAG_KDIABAAD",0,0,0
"TARA_SAMEA2620995_METAG_FMDGPEDJ",1,0,0
"TARA_SAMEA2620995_METAG_BKONFDOL",0,0,0
"TARA_SAMEA2620995_METAG_KPNGAMOD",1,0,0
"TARA_SAMEA2622901_METAG_JEDPLAFI",0,0,0
"TARA_SAMEA2620995_METAG_BDJIHGBP",1,0,0
"TARA_SAMEA2620995_METAG_LGGJLLMA",1,0,0
"TARA_SAMEA2620995_METAG_CAMHCCAA",0,0,0
"TARA_SAMEA2620995_METAG_PNCLGBAG",1,0,0
"TARA_SAMEA2620995_METAG_OCKFMBPJ",1,0,0
"TARA_SAMEA2620995_METAG_FFMELOLK",1,0,0
"TARA_SAMEA2622901_METAG_JNLNLKHM",0,0,0
"TARA_SAMEA2620995_METAG_GNJLPKFF",0,0,0
"TARA_SAMEA2620995_METAG_MBGNGAAI",0,0,0
"TARA_SAMEA2620995_METAG_LFINMHBH",0,0,0
"TARA_SAMEA2620995_METAG_OBKOODCJ",1,0,0
"TARA_SAMEA2620995_METAG_FMBFGKJG",1,0,0
"TARA_SAMEA2620995_METAG_KIHFDIAN",0,0,0
"TARA_SAMEA2620995_METAG_MPALIKGB",1,0,0
"TARA_SAMEA2620995_METAG_COJCCMDI",1,0,0
"TARA_SAMEA2620995_METAG_HNDNDJLM",0,0,0
"TARA_SAMEA2620995_METAG_MGEMEIJN",1,0,0
"TARA_SAMEA2620995_METAG_MIILMKFP",1,0,0
"TARA_SAMEA2620995_METAG_EBHBPIPI",0,0,0
"TARA_SAMEA2620995_METAG_CCINNAPG",1,0,0
"TARA_SAMEA2622901_METAG_BHIPJBCL",0,0,0
"TARA_SAMEA2620995_METAG_MABLLOMM",1,0,0
"TARA_SAMEA2620995_METAG_ACCEFGPP",0,0,0
"TARA_SAMEA2620995_METAG_OELGCFCK",0,0,0
"TARA_SAMEA2620995_METAG_ICJLFKEJ",1,0,0
"TARA_SAMEA2622048_METAG_EDPELLCB",0,0,0
"TARA_SAMEA2620995_METAG_JMNOIPDD",1,0,0
"TARA_SAMEA2620995_METAG_HPFLIMNJ",1,0,0
"TARA_SAMEA2620995_METAG_AEFMKAJN",0,0,0
"TARA_SAMEA2620995_METAG_AKOEKBNN",0,0,0
"TARA_SAMEA2620995_METAG_OLHKAMJJ",1,0,0
"TARA_SAMEA2620995_METAG_LDJNKKCH",1,0,0
"TARA_SAMEA2623116_METAG_HDAFLMCO",0,0,0
"TARA_SAMEA2623116_METAG_GHLJONKC",0,0,0
"TARA_SAMEA2623116_METAG_AKICMCEA",1,0,0
"TARA_SAMEA2623116_METAG_IIDMBAGO",0,0,0
"TARA_SAMEA2623116_METAG_FNCKCDOP",1,0,0
"TARA_SAMEA2623116_METAG_DGGOKKIE",1,0,0
"TARA_SAMEA2623116_METAG_LMKNDBMH",0,0,0
"TARA_SAMEA2623116_METAG_BDHHDMKC",1,0,0
"TARA_SAMEA2623116_METAG_DJIIKHOC",0,0,0
"TARA_SAMEA2623116_METAG_KFKLIKEH",0,0,0
"TARA_SAMEA2623116_METAG_MJHACBBH",0,0,0
"TARA_SAMEA2623116_METAG_PHOOBEJH",0,0,0
"TARA_SAMEA2623116_METAG_LLCDKMDH",1,0,0
"TARA_SAMEA2623116_METAG_GPAFNAJE",1,0,0
"TARA_SAMEA2623116_METAG_NDOPKABI",1,0,0
"TARA_SAMEA2623116_METAG_IDGLDLOI",1,0,0
"TARA_SAMEA2623116_METAG_KMOCPGFL",1,0,0
"TARA_SAMEA2623116_METAG_GEFIEHIL",0,0,0
"TARA_SAMEA2623116_METAG_KAEJJFIK",1,0,0
"TARA_SAMEA2623116_METAG_PMKKNBNH",1,0,0
"TARA_SAMEA2623116_METAG_OPFBFCEF",0,0,0
"TARA_SAMEA2623116_METAG_KJMCMLDC",0,0,0
"TARA_SAMEA2623116_METAG_GLCCHKAP",0,0,0
"TARA_SAMEA2623116_METAG_HFOAOEAA",1,0,0
"TARA_SAMEA2623116_METAG_JPIAPNGM",1,0,0
"TARA_SAMEA2623116_METAG_BFLPLJIJ",0,0,0
"TARA_SAMEA2623116_METAG_COOMDNLN",1,0,0
"TARA_SAMEA2623116_METAG_JEEAHCMM",0,0,0
"TARA_SAMEA2623116_METAG_JCNJGGDK",0,0,0
"TARA_SAMEA2623116_METAG_GMHIJLHL",0,0,0
"TARA_SAMEA2623116_METAG_KLCKPJGA",0,0,0
"TARA_SAMEA2623116_METAG_JNEFJPAI",0,0,0
"TARA_SAMEA2623116_METAG_BJCIFMGH",1,0,0
"TARA_SAMEA2623116_METAG_NAPHEPPP",0,0,0
"TARA_SAMEA2623116_METAG_BBOFACHK",0,0,0
"TARA_SAMEA2623116_METAG_CLDBBPHE",0,0,0
"TARA_SAMEA2623116_METAG_AIFMBFPN",0,0,0
"TARA_SAMEA2622048_METAG_JDJBIKEE",0,0,0
"TARA_SAMEA2623116_METAG_KELMPJCN",0,0,0
"TARA_SAMEA2623116_METAG_MCLHEILK",1,0,0
"TARA_SAMEA2621509_METAG_CEKBABDL",1,0,0
"TARA_SAMEA2621509_METAG_EOIGFBFE",0,0,0
"TARA_SAMEA2621509_METAG_IFBCCGBJ",0,0,0
"TARA_SAMEA2622478_METAG_GKAPCMJJ",0,0,0
"TARA_SAMEA2622478_METAG_EMHPDFDN",1,0,0
"TARA_SAMEA2622478_METAG_HNDHKFBA",0,0,0
"TARA_SAMEA2622478_METAG_PPGKGBFK",0,0,0
"TARA_SAMEA2622478_METAG_BPPIGFJK",0,0,0
"TARA_SAMEA2622478_METAG_CFMHJBGD",0,0,0
"TARA_SAMEA2622478_METAG_GCKNGJNH",1,0,0
"TARA_SAMEA2622478_METAG_LKJACLIN",0,0,0
"TARA_SAMEA2622478_METAG_HAEEGDCL",1,0,0
"TARA_SAMEA2622478_METAG_JHFPIJDG",0,0,0
"TARA_SAMEA2622478_METAG_LAAJFJHM",1,0,0
"TARA_SAMEA2622478_METAG_GGJODNPK",1,0,0
"TARA_SAMEA2622478_METAG_MDPKMPMD",1,0,0
"TARA_SAMEA2622478_METAG_GLLLKCIC",1,0,0
"TARA_SAMEA2622478_METAG_APIAAKJL",0,0,0
"TARA_SAMEA2622478_METAG_DHMKIOBN",0,0,0
"TARA_SAMEA2622478_METAG_FGCODEHF",1,0,0
"TARA_SAMEA2622478_METAG_HFAPPHNL",0,0,0
"TARA_SAMEA2622478_METAG_NKEPEIIO",0,0,0
"TARA_SAMEA2621272_METAG_LODNDPBB",0,0,0
"TARA_SAMEA2622478_METAG_DKKNDGHN",0,0,0
"TARA_SAMEA2622478_METAG_CJDIOACP",1,0,0
"TARA_SAMEA2622478_METAG_DKOAMBLJ",1,0,0
"TARA_SAMEA2622478_METAG_PLGLNAJF",1,0,0
"TARA_SAMEA2622478_METAG_NGKEGAEH",1,0,0
"TARA_SAMEA2622478_METAG_GIJHPGDE",0,0,0
"TARA_SAMEA2622478_METAG_NLMDAGAA",1,0,0
"TARA_SAMEA2622478_METAG_HFGIEIBE",0,0,0
"TARA_SAMEA2622478_METAG_BKNOJFEF",0,0,0
"TARA_SAMEA2622478_METAG_PNJNHKGL",0,0,0
"TARA_SAMEA2622478_METAG_FHMJFKEJ",0,0,0
"TARA_SAMEA2621272_METAG_EHAEELFH",0,0,0
"TARA_SAMEA2621272_METAG_AHJJHJJF",0,0,0
"TARA_SAMEA2622478_METAG_LNHMLODE",1,0,0
"TARA_SAMEA2622478_METAG_IOCEEMOA",1,0,0
"TARA_SAMEA2622478_METAG_OALANPCM",1,0,0
"TARA_SAMEA2622478_METAG_KCFJEPKH",1,0,0
"TARA_SAMEA2622478_METAG_DHJHPEHJ",0,0,0
"TARA_SAMEA2622478_METAG_OLNLJAGN",0,0,0
"TARA_SAMEA2622478_METAG_IMFCLNOO",1,0,0
"TARA_SAMEA2622478_METAG_IFOFAOOF",0,0,0
"TARA_SAMEA2622478_METAG_JCOMAOFF",0,0,0
"TARA_SAMEA2622478_METAG_IEAPMFIC",0,0,0
"TARA_SAMEA2622478_METAG_LLGGGKGA",0,0,0
"TARA_SAMEA2622478_METAG_HPGABNEM",0,0,0
"TARA_SAMEA2619667_METAG_NGAKALOM",1,0,0
"TARA_SAMEA2619667_METAG_OAAABDFI",0,0,0
"TARA_SAMEA2619667_METAG_CACCAJGJ",1,0,0
"TARA_SAMEA2619667_METAG_CEIMOBAF",0,0,0
"TARA_SAMEA2619667_METAG_CMBNKIEI",0,0,0
"TARA_SAMEA2619667_METAG_GIIOCIGA",1,0,0
"TARA_SAMEA2619667_METAG_IMJHFECM",0,0,0
"TARA_SAMEA2619667_METAG_FDEOHNBF",1,0,0
"TARA_SAMEA2619667_METAG_KOHIGACA",1,0,0
"TARA_SAMEA2619667_METAG_NONKLONF",1,0,0
"TARA_SAMEA2619667_METAG_AACMAMMH",1,0,0
"TARA_SAMEA2619667_METAG_LKEEHNFA",0,0,0
"TARA_SAMEA2619667_METAG_GHMOCNDI",0,0,0
"TARA_SAMEA2619667_METAG_MIJLOOPH",0,0,0
"TARA_SAMEA2619667_METAG_BPGGNOEI",1,0,0
"TARA_SAMEA2619667_METAG_AILLMMLN",1,0,0
"TARA_SAMEA2619667_METAG_FLPHJFDP",1,0,0
"TARA_SAMEA2619667_METAG_NINKFOKI",0,0,0
"TARA_SAMEA2619667_METAG_CGPIMNNL",1,0,0
"TARA_SAMEA2619667_METAG_MGBFECOG",0,0,0
"TARA_SAMEA2619667_METAG_APPEEIIL",1,0,0
"TARA_SAMEA2619667_METAG_MCDDIPMF",0,0,0
"TARA_SAMEA2619667_METAG_EHIEKAGH",0,0,0
"TARA_SAMEA2621272_METAG_DJOLNIFH",0,0,0
"TARA_SAMEA2619667_METAG_KMIIAGHD",0,0,0
"TARA_SAMEA2619667_METAG_BCCEHDBE",0,0,0
"TARA_SAMEA2619667_METAG_PFBIMEAP",1,0,0
"TARA_SAMEA2619667_METAG_HECBIMJB",0,0,0
"TARA_SAMEA2619667_METAG_KPGPNPKH",0,0,0
"TARA_SAMEA2619667_METAG_KOJACNPK",0,0,0
"TARA_SAMEA2619667_METAG_PINNPCLO",0,0,0
"TARA_SAMEA2619667_METAG_BNJJIMEC",0,0,0
"TARA_SAMEA2619667_METAG_IPCJGFKA",1,0,0
"TARA_SAMEA2619667_METAG_OHBCEHBG",1,0,0
"TARA_SAMEA2621272_METAG_ABCJMGHE",0,0,0
"TARA_SAMEA2619667_METAG_EMPLBIBK",1,0,0
"TARA_SAMEA2619667_METAG_CJFNGAAH",1,0,0
"TARA_SAMEA2619667_METAG_KLDAPNPH",0,0,0
"TARA_SAMEA2619667_METAG_JBCGKEIH",1,0,0
"TARA_SAMEA2619667_METAG_MJHOOBJI",1,0,0
"TARA_SAMEA2619667_METAG_ACMKOAAP",0,0,0
"TARA_SAMEA2619667_METAG_OOOJKCBE",0,0,0
"TARA_SAMEA2619667_METAG_BLOHPBMF",0,0,0
"TARA_SAMEA2619667_METAG_LCBCHANJ",0,0,0
"TARA_SAMEA2619667_METAG_OJJNCOPE",0,0,0
"TARA_SAMEA2619667_METAG_ILFNJLKM",0,0,0
"TARA_SAMEA2619667_METAG_BFKNAKHM",0,0,0
"TARA_SAMEA2619667_METAG_PNKGBIHH",1,0,0
"TARA_SAMEA2619667_METAG_FFEALKCC",0,0,0
"TARA_SAMEA2619667_METAG_ONJCBHLK",0,0,0
"TARA_SAMEA2619667_METAG_PNAMKKGC",0,0,0
"TARA_SAMEA2623446_METAG_KGJGAAJI",1,0,0
"TARA_SAMEA2623446_METAG_ALAALNDP",1,0,0
"TARA_SAMEA2623446_METAG_BDPKAPCH",1,0,0
"TARA_SAMEA2623446_METAG_JCAGGBBN",0,0,0
"TARA_SAMEA2623446_METAG_OMEJDHEB",1,0,0
"TARA_SAMEA2623446_METAG_CNPCAJPD",0,0,0
"TARA_SAMEA2623446_METAG_MHDNHADO",1,0,0
"TARA_SAMEA2623446_METAG_CLPIDPFC",1,0,0
"TARA_SAMEA2623446_METAG_LPLHMIOD",0,0,0
"TARA_SAMEA2623446_METAG_LEFPKAEH",0,0,0
"TARA_SAMEA2623446_METAG_AABCLPGA",0,0,0
"TARA_SAMEA2623446_METAG_FIFKGLLO",0,0,0
"TARA_SAMEA2623446_METAG_HKLAHLMJ",0,0,0
"TARA_SAMEA2623446_METAG_KHLHPDCP",1,0,0
"TARA_SAMEA2623446_METAG_BJNDCPDC",0,0,0
"TARA_SAMEA2623446_METAG_NBOFKEIN",0,0,0
"TARA_SAMEA2623446_METAG_NEJBEADE",1,0,0
"TARA_SAMEA2623446_METAG_IAMPJGIA",0,0,0
"TARA_SAMEA2623446_METAG_CKEHIGPI",0,0,0
"TARA_SAMEA2623446_METAG_EPCLDBKK",0,0,0
"TARA_SAMEA2623446_METAG_MMJBLJEM",0,0,0
"TARA_SAMEA2623446_METAG_KHGDDKLI",0,0,0
"TARA_SAMEA2623446_METAG_MBNKMBKK",0,0,0
"TARA_SAMEA2623446_METAG_GGHGPHGP",1,0,0
"TARA_SAMEA2623446_METAG_HBDANLJB",0,0,0
"TARA_SAMEA2623446_METAG_NHJBPFPF",0,0,0
"TARA_SAMEA2623446_METAG_KLJANKKD",1,0,0
"TARA_SAMEA2623446_METAG_BHCFMHIA",0,0,0
"TARA_SAMEA2623446_METAG_PNDEFJMF",1,0,0
"TARA_SAMEA2623446_METAG_LFMMOGIK",1,0,0
"TARA_SAMEA2623446_METAG_EKKOKLDF",1,0,0
"TARA_SAMEA2623446_METAG_OAEFBIHG",0,0,0
"TARA_SAMEA2621155_METAG_PNDFJIDI",0,0,0
"TARA_SAMEA2621155_METAG_NBLBFJOH",1,0,0
"TARA_SAMEA2621155_METAG_BLPICKFJ",0,0,0
"TARA_SAMEA2621155_METAG_FLNGPOHE",1,0,0
"TARA_SAMEA2621155_METAG_GFPMKBCA",0,0,0
"TARA_SAMEA2621155_METAG_AFMKOLEF",0,0,0
"TARA_SAMEA2621155_METAG_HJBFHPEP",0,0,0
"TARA_SAMEA2621155_METAG_FAEIPIKM",0,0,0
"TARA_SAMEA2621155_METAG_BMEOCPIO",1,0,0
"TARA_SAMEA2621155_METAG_FHDKOACD",1,0,0
"TARA_SAMEA2621155_METAG_JJOHCOCL",0,0,0
"TARA_SAMEA2621155_METAG_JHOKNMCL",1,0,0
"TARA_SAMEA2621155_METAG_JODAFBML",0,0,0
"TARA_SAMEA2621155_METAG_PAHIIHCI",0,0,0
"TARA_SAMEA2621155_METAG_GNCHGAPC",0,0,0
"TARA_SAMEA2621155_METAG_EKMBMGII",0,0,0
"TARA_SAMEA2621155_METAG_OJMGKPPJ",1,0,0
"TARA_SAMEA2621155_METAG_EBEECGAO",1,0,0
"TARA_SAMEA2621155_METAG_MPBMKOMB",0,0,0
"TARA_SAMEA2621155_METAG_JIFIGNCH",0,0,0
"TARA_SAMEA2621155_METAG_HFKHKNCM",0,0,0
"TARA_SAMEA2621155_METAG_CFOMCELO",1,0,0
"TARA_SAMEA2621155_METAG_EAMEEOCE",1,0,0
"TARA_SAMEA2621272_METAG_KEAEHCBK",0,0,0
"TARA_SAMEA2620542_METAG_BNDJIAOH",0,0,0
"TARA_SAMEA2621155_METAG_PPGJLDJM",0,0,0
"TARA_SAMEA2621155_METAG_DFFCKEND",0,0,0
"TARA_SAMEA2621155_METAG_OJJFHPNC",0,0,0
"TARA_SAMEA2621155_METAG_COJGIDGF",0,0,0
"TARA_SAMEA2621155_METAG_JPMDIABA",0,0,0
"TARA_SAMEA2621155_METAG_FGMPCPJC",1,0,0
"TARA_SAMEA2621155_METAG_FLCHDBCB",0,0,0
"TARA_SAMEA2621155_METAG_FDNNIEDN",1,0,0
"TARA_SAMEA2621155_METAG_CNNAEAPC",0,0,0
"TARA_SAMEA2621155_METAG_IGFGCMJF",1,0,0
"TARA_SAMEA2621155_METAG_FJFFAAMA",0,0,0
"TARA_SAMEA2621155_METAG_AELDEDHI",0,0,0
"TARA_SAMEA2621155_METAG_MKOOHHCL",0,0,0
"TARA_SAMEA2621155_METAG_KNIMHCIG",0,0,0
"TARA_SAMEA2621155_METAG_NBBMCELD",1,0,0
"TARA_SAMEA2621155_METAG_HLNOBNOO",1,0,0
"TARA_SAMEA2621155_METAG_GGEIEOLE",1,0,0
"TARA_SAMEA2621155_METAG_NDPDBKAM",1,0,0
"TARA_SAMEA2621155_METAG_IHBGKBMF",1,0,0
"TARA_SAMEA2621155_METAG_FJMENMEC",1,0,0
"TARA_SAMEA2621155_METAG_NIGDFAHE",0,0,0
"TARA_SAMEA2621155_METAG_JBONBLCI",0,0,0
"TARA_SAMEA2623488_METAG_HFHNMJLM",0,0,0
"TARA_SAMEA2623488_METAG_DFLKNGKI",0,0,0
"TARA_SAMEA2623488_METAG_PGDAPALK",0,0,0
"TARA_SAMEA2623488_METAG_LFMKGOGC",1,0,0
"TARA_SAMEA2623488_METAG_GJIHJEOC",1,0,0
"TARA_SAMEA2623488_METAG_GIHIDHOE",0,0,0
"TARA_SAMEA2623488_METAG_MLPBMLDA",0,0,0
"TARA_SAMEA2623488_METAG_FCCCELGA",0,0,0
"TARA_SAMEA2623488_METAG_LHIBGJCF",1,0,0
"TARA_SAMEA2623488_METAG_DOHFKJIJ",1,0,0
"TARA_SAMEA2623488_METAG_MDBEPJJA",1,0,0
"TARA_SAMEA2623488_METAG_BMEAEMFN",1,0,0
"TARA_SAMEA2623488_METAG_GCMHCPPB",0,0,0
"TARA_SAMEA2623488_METAG_EANOCOMF",0,0,0
"TARA_SAMEA2623649_METAG_BOJIOIGP",0,0,0
"TARA_SAMEA2623488_METAG_JIAPEDJH",1,0,0
"TARA_SAMEA2623488_METAG_BCKMGJHE",0,0,0
"TARA_SAMEA2623649_METAG_APLNANDN",0,0,0
"TARA_SAMEA2623488_METAG_GHMKHCBL",0,0,0
"TARA_SAMEA2623488_METAG_MINDKHEP",0,0,0
"TARA_SAMEA2623488_METAG_NLLCJMIK",1,0,0
"TARA_SAMEA2623488_METAG_GIALNEAA",1,0,0
"TARA_SAMEA2623488_METAG_BGPLMOHC",0,0,0
"TARA_SAMEA2623488_METAG_EPABJNOA",1,0,0
"TARA_SAMEA2623488_METAG_EBIDINKN",0,0,0
"TARA_SAMEA2623488_METAG_ADPLHDEI",1,0,0
"TARA_SAMEA2623488_METAG_OKKGNNKK",1,0,0
"TARA_SAMEA2623488_METAG_HDMKLFPM",0,0,0
"TARA_SAMEA2623488_METAG_JFBKFNDA",0,0,0
"TARA_SAMEA2623488_METAG_LFLBJAOP",0,0,0
"TARA_SAMEA2623488_METAG_POKOGGAC",0,0,0
"TARA_SAMEA2623488_METAG_DNAIKCHC",1,0,0
"TARA_SAMEA2623488_METAG_FKIJDODP",1,0,0
"TARA_SAMEA2623488_METAG_EIBBAPGI",0,0,0
"TARA_SAMEA2623488_METAG_CHCLPBCN",0,0,0
"TARA_SAMEA2623488_METAG_FBGGLHFF",0,0,0
"TARA_SAMEA4397278_METAG_KFCICLPM",1,0,0
"TARA_SAMEA4397278_METAG_OBBPFILF",0,0,0
"TARA_SAMEA4397278_METAG_OFKBPLAF",0,0,0
"TARA_SAMEA4397278_METAG_KLBKGHAE",0,0,0
"TARA_SAMEA4397278_METAG_GIBJBBHA",1,0,0
"TARA_SAMEA4397278_METAG_IHJOELLL",0,0,0
"TARA_SAMEA4397278_METAG_GPKKHNOL",1,0,0
"TARA_SAMEA4397278_METAG_ICPIKAJF",0,0,0
"TARA_SAMEA4397278_METAG_CKNHHALJ",0,0,0
"TARA_SAMEA4397278_METAG_OCGAPCHG",0,0,0
"TARA_SAMEA4397278_METAG_COCBLGNC",1,0,0
"TARA_SAMEA4397278_METAG_PPPIKLNJ",1,0,0
"TARA_SAMEA4397278_METAG_KLPDOILA",0,0,0
"TARA_SAMEA4397278_METAG_OKBICJDG",0,0,0
"TARA_SAMEA4397278_METAG_LBEDCLCP",0,0,0
"TARA_SAMEA4397278_METAG_MPBNPLCD",0,0,0
"TARA_SAMEA4397278_METAG_CKLOKPCI",0,0,0
"TARA_SAMEA4397278_METAG_CJOLAPOF",0,0,0
"TARA_SAMEA4397278_METAG_AGEKKLAI",1,0,0
"TARA_SAMEA4397278_METAG_AIENKIAK",0,0,0
"TARA_SAMEA4397278_METAG_FKFHLCLB",1,0,0
"TARA_SAMEA4397278_METAG_FNBOJIME",1,0,0
"TARA_SAMEA4397278_METAG_DJKEEFBJ",0,0,0
"TARA_SAMEA4397278_METAG_PGPGPMNH",0,0,0
"TARA_SAMEA4397278_METAG_KNCGAOJD",1,0,0
"TARA_SAMEA4397278_METAG_NLGKKHEO",0,0,0
"TARA_SAMEA2623649_METAG_GGBKLJIN",0,0,0
"TARA_SAMEA4397278_METAG_KFJEKLKF",0,0,0
"TARA_SAMEA2621401_METAG_GADFMMBD",0,0,0
"TARA_SAMEA2621401_METAG_BBGCPLAC",0,0,0
"TARA_SAMEA2621401_METAG_JHIAHNCD",0,0,0
"TARA_SAMEA2621401_METAG_KKFECFOL",1,0,0
"TARA_SAMEA2621401_METAG_GJIGOKPO",0,0,0
"TARA_SAMEA2621401_METAG_HLFHMLGG",1,0,0
"TARA_SAMEA2621401_METAG_FKLCAOJE",1,0,0
"TARA_SAMEA2621401_METAG_IOGBDCGD",1,0,0
"TARA_SAMEA2623649_METAG_MMMAKGNP",0,0,0
"TARA_SAMEA2621401_METAG_CIICLIEK",1,0,0
"TARA_SAMEA2621401_METAG_MMCFKNHK",1,0,0
"TARA_SAMEA2621401_METAG_PFJCLNDC",0,0,0
"TARA_SAMEA2621401_METAG_OBCLPIKI",1,0,0
"TARA_SAMEA2621401_METAG_AICAINKM",0,0,0
"TARA_SAMEA2621401_METAG_OFKCDFLO",1,0,0
"TARA_SAMEA2622710_METAG_DBGJLHNK",1,0,0
"TARA_SAMEA2622710_METAG_JLIMCGGF",0,0,0
"TARA_SAMEA2622710_METAG_DKCPLEAG",0,0,0
"TARA_SAMEA2622710_METAG_KOHPLGIJ",0,0,0
"TARA_SAMEA2622710_METAG_IJJCMKFC",0,0,0
"TARA_SAMEA2622710_METAG_IBPFDOMA",0,0,0
"TARA_SAMEA2622710_METAG_JILOENEK",0,0,0
"TARA_SAMEA2622710_METAG_EMEHNOOJ",1,0,0
"TARA_SAMEA2622710_METAG_CFHPMFJA",0,0,0
"TARA_SAMEA2622710_METAG_NDHIACMO",0,0,0
"TARA_SAMEA2622710_METAG_KAGPPLGD",0,0,0
"TARA_SAMEA2622710_METAG_EANFJCEN",1,0,0
"TARA_SAMEA2622710_METAG_IFOKJBDC",0,0,0
"TARA_SAMEA2623649_METAG_FBIKDPEA",0,0,0
"TARA_SAMEA2622710_METAG_GJPMMNOG",0,0,0
"TARA_SAMEA2622710_METAG_FKMOCDPO",0,0,0
"TARA_SAMEA2622710_METAG_PPDBLPJN",0,0,0
"TARA_SAMEA2622710_METAG_ADPKLHEG",0,0,0
"TARA_SAMEA2622710_METAG_NKBIDPIB",0,0,0
"TARA_SAMEA2622710_METAG_HOOGMHKN",0,0,0
"TARA_SAMEA2622710_METAG_EODCLIIC",0,0,0
"TARA_SAMEA2622710_METAG_PHNCPCMF",1,0,0
"TARA_SAMEA2622710_METAG_LIFDOOFG",0,0,0
